duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,lnum_compromised,lroot_shell,lsu_attempted,lnum_root,lnum_file_creations,lnum_shells,lnum_access_files,lnum_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label,label_no,
0,tcp,smtp,SF,814,332,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0.5,1,1,131,179,0.74,0.04,0.01,0.01,0,0,0,0,normal,0,
0,tcp,smtp,SF,814,338,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,138,98,0.71,0.04,0.01,0,0,0,0,0,normal,0,
0,tcp,smtp,SF,814,335,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,123,170,0.71,0.03,0.01,0.01,0,0,0,0,normal,0,
0,tcp,smtp,SF,814,332,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,9,163,0.22,0.33,0.11,0.02,0,0,0,0,normal,0,
3,tcp,smtp,SF,814,361,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,87,44,0.51,0.06,0.01,0,0.01,0,0,0,normal,0,
9,tcp,smtp,SF,814,330,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,3,0,0,0,0,1,0,1,15,14,0.93,0.13,0.07,0,0,0,0,0,normal,0,
21,tcp,smtp,SF,814,333,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,138,205,0.74,0.03,0.01,0.01,0,0,0,0,normal,0,
4,tcp,smtp,SF,814,343,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,1,169,113,0.67,0.03,0.01,0,0,0,0,0,normal,0,
0,tcp,smtp,SF,815,326,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,2,0.1,0,0,0,0,0.5,1,0,147,184,0.73,0.03,0.01,0.01,0,0,0,0,normal,0,
0.1,tcp,smtp,SF,815,332,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0.5,1,1,11,176,0.55,0.36,0.09,0.02,0,0,0,0,normal,0,
0,tcp,smtp,SF,815,306,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,199,46,0.23,0.36,0.01,0,0,0,0.34,0,normal,0,
37,tcp,telnet,SF,815,201551,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,143,20,0.13,0.03,0.01,0.1,0,0,0,0,normal,0,
9,tcp,smtp,SF,815,328,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0.5,1,1,241,131,0.5,0.03,0,0.02,0,0,0,0,normal,0,
5,tcp,smtp,SF,815,336,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,63,144,0.22,0.03,0.02,0.02,0,0,0,0,normal,0,
18,tcp,smtp,SF,815,364,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,1,137,164,0.74,0.02,0.01,0.01,0,0,0,0,normal,0,
0.1,tcp,smtp,SF,815,326,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,1,99,158,0.38,0.04,0.01,0.01,0,0.01,0,0,normal,0,
0,tcp,smtp,SF,815,332,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,255,33,0.13,0.41,0,0,0,0,0,0,normal,0,
0.1,tcp,smtp,SF,815,333,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,1,249,146,0.56,0.03,0,0.01,0,0.01,0,0,normal,0,
0,tcp,smtp,SF,815,334,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,35,175,0.83,0.09,0.03,0.02,0,0.01,0,0,normal,0,
0.1,tcp,smtp,SF,816,326,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,1,96,192,0.76,0.04,0.01,0.01,0,0,0,0,normal,0,
0,tcp,smtp,SF,816,330,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,50,126,0.98,0.04,0.02,0.02,0,0,0,0,normal,0,
0,tcp,smtp,SF,816,333,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,27,185,0.67,0.15,0.04,0.01,0,0,0,0,normal,0,
0,tcp,smtp,SF,816,333,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,104,121,0.35,0.07,0.01,0.02,0,0,0,0,normal,0,
0,tcp,smtp,SF,816,330,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,3,0,0,0,0,1,0,1,62,133,0.45,0.1,0.02,0.02,0,0,0,0,normal,0,
10,tcp,smtp,SF,816,325,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,253,131,0.51,0.02,0,0.02,0,0,0,0,normal,0,
2,tcp,smtp,SF,816,333,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,1,27,130,0.7,0.15,0.04,0.02,0,0,0,0,normal,0,
4,tcp,smtp,SF,816,336,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,95,193,0.87,0.04,0.01,0.01,0,0,0,0,normal,0,
0,tcp,smtp,SF,816,327,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,255,23,0.09,0.53,0,0,0,0,0,0,normal,0,
0,tcp,smtp,SF,816,327,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,255,32,0.13,0.52,0,0,0,0,0,0,normal,0,
0.1,tcp,smtp,SF,816,325,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,3,10,1,0,0.33,0.2,0,0,0,0,normal,0,
0,tcp,smtp,SF,816,331,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,1,209,207,0.8,0.02,0,0.01,0,0,0,0,normal,0,
0,tcp,smtp,SF,817,334,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,45,183,0.71,0.09,0.02,0.01,0,0,0,0,normal,0,
0,tcp,smtp,SF,817,332,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,2,0.1,0,0,0,0,0.5,1,0,30,173,0.97,0.07,0.03,0.02,0,0,0,0,normal,0,
0.1,tcp,smtp,SF,817,330,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,1,40,214,0.98,0.05,0.03,0.01,0,0,0,0,normal,0,
0.1,tcp,smtp,SF,817,326,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,5,0,0,0,0,1,0,1,255,175,0.69,0.02,0,0,0,0,0,0,normal,0,
0,tcp,smtp,SF,817,329,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,122,139,0.59,0.04,0.01,0.01,0,0,0,0,normal,0,
0,tcp,smtp,SF,817,328,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,255,158,0.62,0.02,0,0,0,0,0,0,normal,0,
2,tcp,smtp,SF,817,338,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,1,32,198,0.38,0.09,0.03,0.02,0,0,0,0,normal,0,
0,tcp,smtp,SF,817,333,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,67,46,0.69,0.07,0.01,0,0,0,0,0,normal,0,
0,tcp,smtp,SF,817,329,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,2,0.1,0,0,0,0,0.5,1,0,119,165,0.63,0.03,0.01,0.01,0,0,0,0,normal,0,
14,tcp,smtp,SF,817,329,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,158,120,0.76,0.03,0.01,0,0,0,0,0,normal,0,
0,tcp,smtp,SF,818,364,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,172,193,0.76,0.02,0.01,0.01,0,0,0,0,normal,0,
0,tcp,smtp,SF,818,327,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,1,160,75,0.47,0.02,0.01,0,0,0,0,0,normal,0,
0,tcp,smtp,SF,818,329,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,43,138,0.37,0.12,0.02,0.01,0.02,0.01,0,0,normal,0,
0.1,tcp,smtp,SF,818,327,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,4,0,0,0,0,1,0,1,143,135,0.5,0.05,0.01,0.01,0.02,0.02,0,0,normal,0,
0,tcp,smtp,SF,818,333,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,1,219,157,0.72,0.04,0,0,0.01,0.01,0,0,normal,0,
3,tcp,smtp,SF,818,329,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0.1,3,0,0,0,0,1,0,1,106,51,0.48,0.03,0.01,0,0,0,0,0,normal,0,
0.1,tcp,smtp,SF,818,366,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,255,106,0.42,0.02,0,0,0,0,0,0,normal,0,
0,tcp,smtp,SF,818,332,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,1,9,200,0.89,0.22,0.11,0.01,0,0,0,0,normal,0,
6,tcp,smtp,SF,818,326,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,97,92,0.77,0.05,0.01,0.02,0,0,0,0,normal,0,
0,tcp,smtp,SF,819,335,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,86,189,0.97,0.02,0.01,0.01,0,0,0,0,normal,0,
0,tcp,smtp,SF,819,333,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,2,0.1,0,0,0,0,0.5,1,0,5,119,0.6,0.6,0.2,0.02,0,0,0,0,normal,0,
0,tcp,smtp,SF,819,328,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,255,151,0.59,0.03,0,0,0,0.01,0,0,normal,0,
3,tcp,smtp,SF,820,361,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,78,41,0.53,0.06,0.01,0,0,0,0,0,normal,0,
0.1,tcp,smtp,SF,820,328,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,255,141,0.55,0.02,0,0,0,0,0,0,normal,0,
0.1,tcp,smtp,SF,820,327,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,102,188,0.82,0.04,0.01,0.01,0,0,0.03,0.05,normal,0,
0.1,tcp,smtp,SF,820,329,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,137,103,0.75,0.04,0.01,0,0.01,0.01,0,0,normal,0,
3,tcp,smtp,SF,820,366,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,94,168,0.68,0.05,0.01,0.01,0,0,0,0,normal,0,
3,tcp,smtp,SF,820,325,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,70,68,0.8,0.07,0.01,0.03,0,0,0,0,normal,0,
10,tcp,smtp,SF,820,329,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,1,128,142,0.63,0.02,0.01,0.01,0,0,0,0,normal,0,
67,tcp,telnet,SF,820,2432884,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,25,5,0.16,0.12,0.04,0.4,0,0,0,0,normal,0,
3,tcp,smtp,SF,820,327,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,3,0,0,0,0,1,0,1,15,182,0.73,0.2,0.07,0.01,0,0,0,0,normal,0,
0,tcp,smtp,SF,820,327,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,133,114,0.86,0.03,0.01,0,0,0,0,0,normal,0,
3,tcp,smtp,SF,820,330,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,3,0,0,0,0,1,0,1,160,92,0.56,0.05,0.01,0.02,0.01,0.01,0,0,normal,0,
0,tcp,smtp,SF,820,331,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,47,171,0.94,0.06,0.02,0.01,0,0,0,0,normal,0,
0.1,tcp,smtp,SF,821,361,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,3,0,0,0,0,1,0,1,25,243,0.88,0.08,0.04,0.01,0,0,0,0,normal,0,
0,tcp,smtp,SF,821,328,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,9,89,0.78,0.22,0.11,0.02,0,0,0,0,normal,0,
0.1,tcp,smtp,SF,821,339,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,3,0,0,0,0,1,0,1,131,129,0.52,0.04,0.01,0.02,0,0,0,0,normal,0,
38,tcp,smtp,SF,821,330,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,167,192,0.76,0.02,0.01,0.01,0,0,0,0,normal,0,
0,tcp,smtp,SF,821,336,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,217,158,0.69,0.02,0,0.01,0,0.01,0,0,normal,0,
0.1,tcp,smtp,SF,821,332,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,1,29,105,0.76,0.17,0.03,0.02,0,0,0,0,normal,0,
0.1,tcp,smtp,SF,821,333,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,1,255,115,0.45,0.03,0,0,0,0,0,0,normal,0,
2,tcp,smtp,SF,821,336,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,11,135,0.91,0.18,0.09,0.01,0,0,0,0,normal,0,
0,tcp,smtp,SF,821,328,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,1,122,199,0.82,0.03,0.01,0.02,0,0,0,0.01,normal,0,
0,tcp,smtp,SF,821,281,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,192,117,0.6,0.04,0.01,0.02,0,0,0.01,0,normal,0,
3,tcp,smtp,SF,821,333,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,125,75,0.6,0.04,0.01,0,0.01,0,0,0,normal,0,
0.1,tcp,smtp,SF,822,327,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0.67,0.67,0.75,137,184,0.73,0.04,0.01,0.01,0,0,0,0,normal,0,
0,tcp,smtp,SF,822,328,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,1,10,9,0.9,0.2,0.1,0,0,0,0,0,normal,0,
4,tcp,smtp,SF,822,338,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,1,108,171,0.76,0.06,0.01,0.01,0,0,0,0,normal,0,
0.1,tcp,smtp,SF,822,326,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,1,62,47,0.76,0.05,0.02,0,0,0,0,0,normal,0,
0,tcp,smtp,SF,822,334,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,142,195,0.76,0.08,0.01,0.01,0.02,0.01,0,0,normal,0,
35,tcp,telnet,SF,822,483474,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,55,8,0.15,0.07,0.02,0,0,0,0,0,normal,0,
0.1,tcp,smtp,SF,822,326,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,4,4,1,0,0.25,0,0,0,0,0,normal,0,
0,tcp,smtp,SF,822,334,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,255,156,0.61,0.02,0,0,0,0,0,0,normal,0,
0,tcp,smtp,SF,823,336,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,1,13,162,0.85,0.23,0.08,0.01,0,0,0,0,normal,0,
0,tcp,smtp,SF,823,389,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,3,0,0,0,0,1,0,1,90,147,0.7,0.07,0.01,0.01,0.01,0,0,0,normal,0,
5,tcp,smtp,SF,823,329,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,1,130,141,0.67,0.03,0.01,0.01,0,0,0,0,normal,0,
2,tcp,smtp,SF,823,334,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,8,84,0.75,0.25,0.12,0.02,0,0,0,0,normal,0,
0,tcp,smtp,SF,823,333,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,60,162,0.62,0.07,0.02,0.01,0,0,0,0,normal,0,
0.1,tcp,smtp,SF,823,328,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,5,0,0,0,0,1,0,1,27,148,0.67,0.19,0.04,0.02,0,0,0,0,normal,0,
0.1,tcp,smtp,SF,823,331,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,3,0,0,0,0,1,0,1,7,164,0.86,0.29,0.14,0.01,0,0,0,0,normal,0,
0,tcp,smtp,SF,823,330,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,1,156,123,0.35,0.02,0.01,0.02,0.01,0.02,0,0,normal,0,
0.1,tcp,smtp,SF,824,334,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,1,59,175,0.76,0.07,0.02,0.02,0.02,0.01,0,0,normal,0,
0,tcp,smtp,SF,824,325,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,44,159,0.89,0.11,0.02,0.01,0,0,0,0,normal,0,
44,tcp,telnet,SF,824,552640,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,255,57,0.22,0.02,0,0,0,0,0,0,normal,0,
0.1,tcp,smtp,SF,824,333,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,1,233,141,0.56,0.03,0,0.01,0,0,0,0,normal,0,
0,tcp,smtp,SF,824,326,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,225,123,0.55,0.03,0,0,0,0,0,0,normal,0,
0,tcp,smtp,SF,824,328,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,157,177,0.67,0.04,0.01,0.01,0,0,0,0,normal,0,
0,tcp,smtp,SF,824,336,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,1,106,140,0.53,0.06,0.01,0.01,0,0.01,0,0,normal,0,
2,tcp,smtp,SF,824,278,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,3,0,0,0,0,1,0,1,94,63,0.67,0.07,0.01,0,0,0,0,0,normal,0,
0,tcp,smtp,SF,824,329,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,29,180,0.83,0.1,0.03,0.01,0,0,0,0,normal,0,
15,tcp,smtp,SF,825,329,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,206,138,0.67,0.03,0,0,0,0,0,0,normal,0,
10,tcp,smtp,SF,825,333,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,1,153,138,0.46,0.04,0.01,0.01,0,0,0,0,normal,0,
0,tcp,smtp,SF,825,332,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,1,163,155,0.74,0.03,0.01,0.01,0,0,0,0,normal,0,
0,tcp,smtp,SF,825,336,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,2,0.1,0,0,0,0,0.5,1,0,24,134,0.83,0.12,0.04,0.01,0,0,0,0,normal,0,
0,tcp,smtp,SF,825,331,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,230,117,0.51,0.03,0,0,0,0,0,0,normal,0,
0.1,tcp,smtp,SF,826,329,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,1,127,95,0.75,0.03,0.01,0,0,0,0,0,normal,0,
0.1,tcp,smtp,SF,826,330,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,3,0,0,0,0,1,0,1,162,161,0.62,0.04,0.01,0.01,0,0,0,0,normal,0,
0.1,tcp,smtp,SF,826,335,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,160,186,0.72,0.03,0.01,0.01,0.01,0.01,0,0,normal,0,
0.1,tcp,smtp,SF,827,333,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,1,129,99,0.77,0.04,0.01,0,0,0,0,0,normal,0,
36,tcp,telnet,SF,827,332108,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,19,5,0.26,0.21,0.05,0,0,0,0,0,normal,0,
0,tcp,smtp,SF,827,370,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,211,155,0.63,0.02,0,0.01,0,0,0.03,0.04,normal,0,
4,tcp,smtp,SF,827,328,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,255,170,0.67,0.02,0,0,0,0,0,0,normal,0,
0,tcp,smtp,SF,827,338,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,216,120,0.46,0.02,0,0.02,0,0,0,0,normal,0,
0,tcp,smtp,SF,827,327,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0.5,1,1,147,116,0.79,0.04,0.01,0,0.01,0.01,0,0,normal,0,
0,tcp,smtp,SF,827,328,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,255,121,0.47,0.1,0,0,0.02,0.02,0,0,normal,0,
0.1,tcp,smtp,SF,827,336,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,3,0,0,0,0,1,0,1,80,165,0.57,0.11,0.01,0.01,0.01,0,0.01,0,normal,0,
2,tcp,smtp,SF,827,331,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,3,0,0,0,0,1,0,1,178,120,0.63,0.03,0.01,0.02,0,0,0,0,normal,0,
0,tcp,smtp,SF,827,332,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,2,0.1,0,0,0,0,0.5,1,0,68,149,0.44,0.09,0.01,0.01,0,0,0,0,normal,0,
0,tcp,smtp,SF,828,326,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,94,105,0.65,0.03,0.01,0.02,0,0,0,0,normal,0,
0,tcp,smtp,SF,828,328,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,1,183,98,0.54,0.04,0.01,0,0,0,0,0,normal,0,
8,tcp,smtp,SF,828,328,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,3,0,0,0,0,1,0,1,27,25,0.93,0.07,0.04,0,0,0,0,0,normal,0,
0.1,tcp,smtp,SF,828,331,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,1,212,146,0.69,0.02,0,0,0,0,0,0,normal,0,
0.1,tcp,smtp,SF,828,331,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,1,15,164,0.87,0.13,0.07,0.02,0,0.01,0,0,normal,0,
22,tcp,smtp,SF,828,327,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,168,130,0.77,0.02,0.01,0,0,0,0,0,normal,0,
0,tcp,smtp,SF,829,329,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,100,173,0.95,0.02,0.01,0.01,0,0,0,0,normal,0,
0,tcp,smtp,SF,829,330,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,23,21,0.91,0.09,0.04,0,0,0,0,0,normal,0,
0.1,tcp,smtp,SF,829,332,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,1,40,140,1,0,0.03,0.01,0,0,0,0,normal,0,
